Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,75.2988,94.7333,113.7686,156.7656,184.2958,207.7319,245.8686,272.9917,294.6232,310.0136,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,75.1793,96.579,119.0241,143.176,168.0626,186.5672,204.1978,222.5868,241.6581,260.0739,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,75.9004,96.0565,138.5995,204.0391,243.8154,283.1637,320.0867,342.0654,360.0435,375.7636,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,75.9004,96.0565,117.05,163.5922,195.157,224.1848,266.8896,296.411,321.4019,341.5102,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,75.7805,98.6513,122.6296,148.4562,175.3724,194.486,214.9794,238.1098,263.3474,288.3554,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,75.9004,96.0565,138.1864,203.5833,240.4323,279.369,316.8139,339.5780000000001,356.9435,371.7787,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,75.9004,96.0565,117.3381,163.2464,195.9216,225.2633,266.2981,296.7622,320.5549,340.0278,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,75.7805,98.6513,122.6296,148.4562,175.3724,194.486,214.9794,238.1098,263.3474,288.3554,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_1p5Degree,75.8994,96.0532,138.8719,204.7124,241.3414,279.4535,317.3476,338.7309,355.8249,370.7296,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_2Degree,75.8994,96.0532,117.2572,165.2572,195.5151,223.3314,263.3611,293.6670000000001,317.6116,336.9067,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_Baseline,75.7795,98.6514,122.6428,148.5674,175.8866,195.5413,216.7029,240.5277,265.952,291.0805,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_1p5Degree,76.3379,97.7122,140.6406,207.1345,249.3699,290.6343,330.8709,354.8155,376.1932,397.9148,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_2Degree,76.3379,97.7122,120.1858,167.9476,202.592,234.7299,279.4465,312.6283,342.1393,369.4917,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_Baseline,76.2111,100.4152,125.7005,152.6711,180.7827,201.3694,223.9239,249.8334,278.3284,307.6879,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_1p5Degree,75.9015,96.1003,139.8897,207.3576,251.8866,292.0412,332.7312,355.6962,373.5664,389.6466,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_2Degree,75.9015,96.1003,117.8213,166.5072,200.3158,230.0604,274.1388,306.301,332.0635,351.9324,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_Baseline,75.7816,98.6688,122.7132,148.7659,176.2967,195.6148,216.354,239.8012,265.1872,290.3169,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_1p5Degree,75.9188,96.3158,142.6835,212.1157,258.8589,299.3532,337.8722,361.8937,381.6332,399.1519,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_2Degree,75.9188,96.3158,119.6462,171.1915,206.3968,235.4447,278.9783,309.8628,333.4219,352.4495,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_Baseline,75.7991,98.7747,123.0307,149.473,177.2158,196.7087,217.6894,241.4809,267.0643,291.7159,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_1p5Degree,76.3572,98.0199,146.0122,218.1449,263.6403,307.0457,344.9934,371.5734,395.0371,418.4491,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_2Degree,76.3572,98.0199,123.9324,177.8344,218.139,250.1394,293.1536,328.9798,361.4348,390.0345,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_Baseline,76.2305,100.5589,126.2045,154.1048,184.0228,205.8512,229.8695,257.3781,286.4079,316.6302,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_1p5Degree,73.9418,90.5598,125.226,178.2204,205.2893,231.4776,255.0304,267.2088,276.2188,284.9483,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_2Degree,73.9418,90.5598,107.9295,145.3144,168.8687,183.1392,208.9021,227.1413,243.512,257.7959,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_Baseline,73.8177,91.0708,107.7662,124.7869,142.1227,155.6247,168.3377,179.676,191.5911,204.2901,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-19,76.5698,98.6638,136.0704,197.6395,248.0128,283.3295,297.5546,300.3059,295.3241,288.1297,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-26,76.5709,98.7045,125.8262,168.6736,206.8598,232.3073,257.366,263.3736,266.2462,261.1181,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP1-34,76.5709,98.7045,128.831,160.6848,196.0092,218.2382,235.5434,244.787,249.8983,249.567,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP1-45,76.5709,98.5572,130.8147,164.6248,198.4808,216.088,229.4021,236.2394,241.04,241.6828,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP1-Baseline,76.4679,100.2876,130.0827,163.2368,198.5737,218.0936,232.0387,240.172,244.8633,245.3481,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP2-19,76.1405,98.246,133.1439,204.5979,247.6848,293.331,325.3415,351.7391,375.0858,394.6544,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-26,76.1748,98.2603,118.0917,167.9789,205.6369,239.1141,287.608,322.9342,354.5701,378.8301,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-34,76.1748,98.2603,119.4642,149.6513,184.01,216.8776,244.8851,274.982,305.27,333.88,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-45,76.1748,98.2603,125.3553,152.8199,180.4306,206.613,235.7907,268.0434,297.2308,322.9865,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-60,76.1748,98.2603,126.4399,154.8916,183.8506,205.8489,230.2553,255.992,282.3892,307.3001,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-Baseline,76.0609,100.0407,125.6204,153.28,182.0429,202.945,225.7943,251.9508,280.6186,310.0473,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-34,72.9794,90.3708,106.9379,118.9161,141.4041,165.1201,197.0912,228.6621,262.2253,296.6562,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-45,72.9794,90.3708,109.3605,117.6973,129.8036,153.7499,168.6232,189.3399,215.2262,247.6469,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-60,72.9794,90.3708,109.6994,120.9606,132.6318,144.2476,154.651,168.2125,186.1489,209.0081,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-Baseline,72.928,91.7981,113.2356,133.1776,155.3253,172.5056,189.4271,207.0087,225.4243,245.7419,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP4-26,78.7963,111.1203,141.1651,193.0907,238.0734,272.6938,305.4791,332.3246,352.0466,368.1063,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP4-34,78.7963,111.1203,145.7237,186.8219,231.1994,263.6151,292.3415,317.6204,338.9842,357.3791,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP4-45,78.7963,111.1203,150.3587,193.7502,237.2429,265.4329,291.6831,315.1507,333.8215,352.1964,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP4-Baseline,78.6701,110.3902,148.3541,190.0701,232.532,262.0899,291.3104,315.6552,334.9745,352.8019,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP5-26,75.9416,97.3123,114.1181,178.5351,223.5576,277.1798,325.8205,372.0443,414.2411,452.2972,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-34,75.9416,97.3123,117.7372,157.9755,202.1989,253.0537,303.5446,352.3799,398.5915,445.6408,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-45,75.9416,97.3123,123.8921,156.1716,198.346,243.6424,286.3938,333.1345,384.9980000000002,439.585,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-60,75.9416,97.3123,125.1876,158.0213,196.5176,235.418,278.1033,324.1926,374.3621,430.26,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-Baseline,75.8715,99.7746,131.2962,172.2722,220.0384,262.6253,311.2678,366.0021,431.1604,506.0727,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_INDC2030i_1600,73.9327,97.1654,124.3274,171.7649,202.2703,244.0227,269.8815,290.4795,313.2871,338.0399,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_INDCi,73.9339,97.2069,123.2635,145.2913,170.6697,192.8586,215.2234,240.6971,265.3379,294.4653,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CD-LINKS_NDC2030i_1000,73.9327,97.1654,124.3274,173.0141,250.9079,279.6815,316.5075,326.2047,341.5804,368.9828,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi,73.9053,97.3605,118.0252,140.0358,167.3703,198.1439,225.1789,251.5944,274.1266,305.4108,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,73.934,97.2546,128.9344,189.2649,209.4873,252.4998,283.0108,296.4458,315.9461,340.2094,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,73.9327,96.5009,128.2617,158.9118,191.1462,236.0304,262.5392,283.7894,307.0986,334.1298,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi2020_400,73.9326,97.2534,132.8325,208.4479,297.2337,339.05,358.1263,387.6257,410.1441,437.7896,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.1,CD-LINKS_NoPolicy,75.3797,99.433,123.6459,149.9326,180.6576,208.5804,233.1674,262.7361,290.2922,321.3307,failed-vetting,failed-vetting
AIM/CGE 2.1,CO_2Deg2020,73.81569999999999,92.3749,111.9315,139.6209,173.2493,249.7183690683707,298.15310604759156,343.0819348707059,385.7049770187204,421.572845302651,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_2Deg2030,73.81569999999999,92.2095,111.9777,134.9428,202.8976,249.7183690683707,298.15310604759156,343.0819348707059,385.7049770187204,421.572845302651,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_BAU,73.8222,94.1318,113.7678,132.1572,149.3361,249.7183690683707,298.15310604759156,343.0819348707059,385.7049770187204,421.572845302651,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_Bridge,73.81569999999999,92.2107,105.8416,117.9479,141.1177,156.8104,163.3586,168.9703,174.1512,178.4384,C3,C3: limit warming to 2°C (>67%)
