Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.0,SSP2-60,0.2037,0.2453,0.2728,0.2845,0.276,0.2899,0.318,0.3589,0.4027,0.4476,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-Baseline,0.2037,0.2461,0.2961,0.3489,0.4042,0.4714,0.5409,0.6109,0.6864,0.7663000000000001,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-34,0.2029,0.2402,0.2772,0.3191,0.3548,0.3862,0.4168,0.4462,0.4754,0.507,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-45,0.2029,0.2402,0.2727,0.3076,0.3425,0.3737,0.4042,0.4337,0.462999999999999,0.4948,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-60,0.2029,0.2402,0.2715,0.3018,0.3336,0.3641,0.3945,0.4239,0.4535,0.4854,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-Baseline,0.203,0.2421,0.2815,0.3209,0.357,0.3896,0.4215,0.4526,0.4838,0.5177,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP4-26,0.204,0.2461,0.2949,0.3462,0.3688,0.3996,0.4459,0.4877,0.5134000000000001,0.528,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP4-34,0.204,0.2461,0.2888,0.325,0.3259,0.3538,0.3879,0.4152,0.4305,0.4337,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP4-45,0.204,0.2461,0.2828,0.2926,0.2762,0.2956,0.3267,0.3561,0.3807,0.3961,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP4-Baseline,0.204,0.2464,0.2911,0.3328,0.3337,0.3346,0.3424,0.3568,0.3696,0.3783,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP5-26,0.2026,0.2389,0.2911,0.3549,0.4325,0.5269,0.6412,0.7689,0.9072,1.0566,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-34,0.2026,0.2389,0.2903,0.3464,0.4089,0.4962,0.6039,0.7241000000000001,0.8535,0.9923,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-45,0.2026,0.2389,0.2725,0.3198,0.3778,0.4503,0.5454,0.6545000000000001,0.7726000000000001,0.9003,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-60,0.2026,0.2389,0.267,0.3082,0.349,0.4143,0.4926,0.5878,0.6903,0.807,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-Baseline,0.2027,0.2418,0.273,0.3103,0.3633,0.4388,0.5284,0.6306,0.7451,0.8699,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_INDC2030i_1600,0.2037,0.2381,0.2816,0.3218,0.3658,0.4272,0.4893,0.5491,0.6094,0.664,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_INDCi,0.2037,0.2381,0.2787,0.2784,0.2801,0.2957,0.3219,0.3577,0.3928,0.4307,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CD-LINKS_NDC2030i_1000,0.2037,0.2381,0.2816,0.322,0.3807,0.4375,0.5079,0.5753,0.6476000000000001,0.725,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi,0.2031,0.2418,0.2848,0.3224,0.3720000000000001,0.4325,0.4946,0.5586,0.6165,0.6904,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,0.2033,0.2402,0.2918,0.355,0.3903,0.453999999999999,0.5244,0.5889,0.6425000000000001,0.7049000000000001,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,0.2037,0.2379,0.2851,0.331,0.3798,0.4459,0.5005000000000001,0.5603,0.6207,0.6766,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi2020_400,0.2033,0.2402,0.2956,0.365,0.4311,0.4989,0.5659000000000001,0.6467,0.7251000000000001,0.8126,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.1,CD-LINKS_NoPolicy,0.1977,0.2326,0.2759,0.3208,0.3721,0.4323,0.4948,0.5552,0.6174000000000001,0.6899000000000001,failed-vetting,failed-vetting
AIM/CGE 2.1,CO_2Deg2020,0.2299999999999999,0.3111,0.3922,0.4688,0.5496000000000001,2.236372208494915,2.50450329907943,2.783646499551391,2.9311455406842644,3.028776166871727,no-climate-assessment,no-climate-assessment
