Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,11.0977,14.0374,21.046,25.6208,24.9206,27.0108,32.6282,38.6727,43.791,48.7125,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,10.8955,12.8421,14.6899,16.9375,19.8335,23.5959,27.4501,31.3085,35.3451,38.9172,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,11.1273,14.0837,21.021,23.9194,21.3594,24.9647,30.6021,37.0197,43.4472,48.0557,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,11.1273,14.0837,21.1193,25.5937,24.8706,27.5562,33.5748,40.7757,47.5284,53.3129,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,10.9242,12.8845,14.7407,17.0234,19.9819,23.983,28.2518,32.6158,37.4493,41.9459,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,11.1273,14.0837,21.0237,23.679,20.1415,23.9995,29.331,35.2104,40.7133,44.6064,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,11.1273,14.0837,21.122,25.3934,23.9663,26.6685,32.4329,39.1592,45.3986,50.8437,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,10.9242,12.8845,14.7407,17.0234,19.9819,23.983,28.2518,32.6158,37.4493,41.9459,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_1p5Degree,11.1273,14.0837,21.0213,23.6589,20.6679,24.1178,29.4319,35.5135,41.2278,45.3021,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_2Degree,11.1273,14.0837,21.1192,25.5128,24.4744,26.8705,32.4807,39.1233,45.1694,50.5475,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_Baseline,10.9241,12.8845,14.7407,17.0226,19.9736,23.936,28.143,32.4488,37.2423,41.6125,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_1p5Degree,11.4442,14.6733,22.1034,27.1757,30.3786,37.5831,46.7104,57.61600000000001,70.8079,86.8441,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_2Degree,11.4442,14.6733,22.2149,28.3711,33.2726,41.1,50.8967,62.7547,77.1594,94.6765,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_Baseline,11.2324,13.4256,15.4511,18.2883,22.6985,28.1587,34.666,42.5089,52.0411,63.6437,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_1p5Degree,11.127,14.0834,21.026,23.6575,20.9114,24.4146,29.8956,35.9261,42.1196,47.9932,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_2Degree,11.127,14.0834,21.1205,25.551,24.4193,26.9858,32.8931,39.6509,45.8882,51.6494,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_Baseline,10.9239,12.8842,14.7403,17.0201,19.9698,23.9184,28.1175,32.4541,37.2613,41.674,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_1p5Degree,11.1265,14.0826,21.0224,23.946,21.2718,24.9316,30.5229,36.8046,43.8009,50.2414,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_2Degree,11.1265,14.0826,21.1173,25.3536,24.314,27.2771,33.4076,40.6597,47.9879,54.5321,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_Baseline,10.9234,12.8836,14.7394,17.0173,19.9655,23.9053,28.1104,32.5171,37.3451,41.6942,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_1p5Degree,11.4442,14.673,22.1137,26.8944,28.9676,35.986,44.6484,55.1252,67.6835,82.9541,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_2Degree,11.4442,14.673,22.2203,28.2177,32.454,40.3194,49.8991,61.4803,75.5446,92.6479,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_Baseline,11.2324,13.4254,15.4506,18.2869,22.6938,28.1494,34.6532,42.4918,52.0186,63.6146,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_1p5Degree,11.3822,14.5371,21.8683,26.3049,28.2738,34.5593,42.7921,52.6355,64.5958,79.1417,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_2Degree,11.3822,14.5371,21.9766,27.9836,32.2577,39.5026,48.8024,60.0682,73.7762,90.4502,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_Baseline,11.1727,13.2999,15.287,18.0308,22.2519,27.4761,33.7649,41.3612,50.5931,61.8308,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-19,11.0405,12.8652,19.4235,22.4627,21.2993,23.9309,24.9326,24.6005,22.2826,20.0009,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-26,11.0404,12.8653,19.326,23.5272,23.5779,24.0054,26.7724,26.4283,26.0839,23.8601,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP1-34,11.0404,12.8653,19.31,22.6808,24.3356,26.7455,28.2774,27.5397,25.7286,23.0765,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP1-45,11.0404,12.8795,19.3053,22.1532,22.6046,23.029,23.7746,24.1855,23.6726,22.1741,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP1-Baseline,10.8376,11.665,12.8816,14.1226,14.7214,13.8176,13.2086,12.4604,11.59,10.3199,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP2-19,11.1453,14.1261,21.0333,23.1282,19.7794,23.3473,28.2788,34.1367,40.6545,46.999,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-26,11.1453,14.1267,21.144,24.8605,23.2179,25.4098,31.1537,37.9808,45.5434,52.3947,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-34,11.1453,14.1267,21.1972,25.538,26.6409,29.6089,35.0453,41.6024,48.3965,56.095,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-45,11.1453,14.1267,21.2147,24.9604,27.471,33.1902,40.4282,48.5914,56.9711,64.9933,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-60,11.1453,14.1267,21.2116,24.8366,25.6273,28.9019,33.3807,38.7691,44.7755,50.5558,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-Baseline,10.9417,12.9123,14.7757,17.087,20.1679,24.3625,28.8839,33.5272,38.7104,44.3067,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-34,10.1002,12.6519,18.8431,21.4522,18.2699,14.6145,13.9867,14.033,13.8262,13.2946,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-45,10.1002,12.6519,18.8081,21.0157,19.5223,17.5896,15.2393,13.8534,13.0713,13.2224,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-60,10.1002,12.6519,18.8057,19.878,16.8054,13.1729,11.6414,10.5919,9.0849,7.9649,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-Baseline,9.919,11.58,13.0816,12.6977,10.926,9.0461,7.5564,6.2524,5.2101,4.5506,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP4-26,11.4858,14.7849,22.4885,28.7351,34.0101,41.7492,50.9643,62.19300000000001,75.8604,92.4898,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP4-34,11.4858,14.7849,22.5146,28.7195,35.3901,43.4016,52.9852,64.6627,78.8753,96.1664,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP4-45,11.4858,14.7849,22.5255,28.6349,35.28,43.2544,52.8042,64.4406,78.6036,95.8349,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP4-Baseline,11.2712,13.5167,15.5777,18.477,22.6979,27.8842,34.2334,41.8551,51.0454,62.2325,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP5-26,11.0647,14.0029,21.2134,27.0104,25.8634,29.6241,37.1695,46.0317,55.9746,66.2328,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-34,11.0647,14.0029,21.2926,27.3745,28.9654,35.1275,44.1736,54.9907,67.764,82.7497,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-45,11.0647,14.0029,21.3214,27.317,33.0815,39.9705,49.5765,61.5669,75.8615,92.3131,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-60,11.0647,14.0029,21.3259,27.1408,32.2991,39.3937,48.165,59.4598,71.3002,83.5631,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-Baseline,10.8634,12.8059,14.968,18.2144,22.608,28.2433,34.9631,42.9333,51.6461,62.2548,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_INDC2030i_1600,10.5408,12.7463,17.8193,20.7352,21.886,24.2152,27.0292,30.893,35.282,39.7224,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_INDCi,10.541,12.7477,17.8277,19.2925,19.5111,21.4772,24.7924,28.5093,31.9765,36.4511,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CD-LINKS_NDC2030i_1000,10.5408,12.7463,17.8193,20.8467,24.4563,27.4502,33.1463,36.8958,40.5709,47.0338,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi,10.3627,11.9837,13.6828,15.3603,17.8599,21.5041,25.7893,30.2755,33.9952,39.4515,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,10.4169,12.6447,18.2634,17.9781,14.9897,17.0689,19.6494,21.5103,23.912,27.0486,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,10.5408,12.7465,18.44400000000001,18.2025,18.6387,21.8825,24.88,28.2908,32.0259,35.7619,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi2020_400,10.4138,12.6413,18.2471,20.0281,23.0196,26.5786,29.8417,35.2854,42.3233,49.1751,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.1,CD-LINKS_NoPolicy,10.1948,12.5868,14.7222,17.2373,21.0347,25.8189,31.2718,37.3869,44.4217,52.6114,failed-vetting,failed-vetting
AIM/CGE 2.1,CO_2Deg2020,9.4263,10.5835,14.908,18.775,22.6525,26.207520788480583,33.000731664828756,39.12188710302148,44.68422063772231,47.26468477833486,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_2Deg2030,9.4263,10.5817,13.7391,17.5485,21.7548,26.207520788480583,33.000731664828756,39.12188710302148,44.68422063772231,47.26468477833486,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_BAU,9.4281,9.8394,11.6535,13.4621,15.8136,26.207520788480583,33.000731664828756,39.12188710302148,44.68422063772231,47.26468477833486,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_Bridge,9.4263,10.5815,13.9984,17.6906,21.1571,23.3026,25.0089,26.5191,28.2626,30.0237,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CO_CurPol,9.4263,10.5975,12.9439,14.9659,17.2738,18.3354,18.895,19.2153,19.7916,20.4295,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CO_GPP,9.4263,10.5815,13.9984,17.1793,19.9703,26.207520788480583,33.000731664828756,39.12188710302148,44.68422063772231,47.26468477833486,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_NDCplus,9.4263,10.5817,13.7391,16.6764,19.2637,26.207520788480583,33.000731664828756,39.12188710302148,44.68422063772231,47.26468477833486,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,EMF33_Baseline,10.5123,12.5859,14.4726,16.5612,19.3611,22.9247,25.1098,28.5558,32.386,37.6515,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_cost100,10.6357,13.679,20.6942,20.2835,17.4495,18.0062,21.5245,23.7389,26.272,28.9941,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_full,10.636,13.6793,20.6957,20.1019,17.2446,17.573,20.4433,22.8609,25.3026,27.7678,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nobeccs,10.636,13.6793,20.6956,20.7383,18.1158,19.8022,24.8318,29.4815,33.075,35.471,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nofuel,10.636,13.6792,20.6924,21.3212,19.2855,21.6486,27.2389,32.7366,37.7255,41.7,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_none,10.6391,13.6828,20.6955,21.5341,19.6602,22.2147,27.9652,33.765,39.8974,46.1394,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_cost100,10.6357,13.679,20.6942,21.8857,17.4119,17.8716,22.5326,26.891,30.1878,32.0726,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_full,10.636,13.6793,20.6957,21.8017,16.6187,16.6811,20.9252,24.7945,27.0459,28.2177,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_full,10.636,13.6768,20.7776,26.2782,31.9909,38.7244,47.9298,59.0569,72.5923,89.0468,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_none,10.6391,13.6799,20.7807,26.3123,32.232,39.1869,48.5254,59.8126,73.5439,90.2379,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_full,10.636,13.6768,20.7928,25.683,30.3907,37.6542,46.555,55.5933,66.3666,80.3263,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_none,10.6391,13.6799,20.7961,25.7424,30.6022,37.9595,46.9306,56.337,67.7639,82.7009,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,10.586,13.6353,20.6163,19.1808,12.9207,11.4533,13.1478,16.3976,20.5076,25.3319,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,10.6383,13.6917,20.673,19.3501,13.1021,11.9066,14.3409,17.9699,22.4919,28.0985,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_LowCarbonTransportPolicy,10.586,13.6353,20.6485,21.4596,20.7113,21.9739,24.1514,28.0099,33.9033,41.5016,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,10.6383,13.6917,20.7062,21.2335,19.8589,21.1839,23.9473,29.3942,35.994,44.1311,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,10.4619,12.548,14.4405,16.5758,19.5215,23.1335,26.1911,29.8332,34.7771,39.7767,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,10.5136,12.5967,14.4869,16.605,19.554,23.0234,26.2375,29.7702,34.7207,40.7317,failed-vetting,failed-vetting
AIM/CGE 2.2,EN_INDCi2030_1000f,9.7129,10.4456,13.616,19.7579,21.6515,25.2483,30.5723,36.2928,39.7829,42.9013,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_1200,9.7129,10.4456,13.616,19.7463,21.1689,24.6113,29.6913,34.6463,37.9667,41.2716,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1200f,9.7129,10.4456,13.616,19.0528,19.31,22.8291,27.5753,32.975,38.0304,41.2323,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400,9.7129,10.4456,13.616,18.9464,18.4598,21.6276,26.3922,31.2834,35.8524,39.2437,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400f,9.7129,10.4456,13.616,18.6838,17.9356,20.9671,25.4948,30.5986,36.3463,40.1364,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600,9.7129,10.4456,13.616,18.3258,17.6676,20.6079,25.0517,30.1104,35.1542,38.7309,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600f,9.7129,10.4456,13.616,17.9839,17.4688,20.2359,24.6128,29.6563,35.1076,39.0526,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800,9.7129,10.4456,13.616,17.2902,17.2823,19.5787,23.6984,28.7106,34.0298,38.1117,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800f,9.7129,10.4456,13.616,17.2902,17.2823,19.5787,23.6984,28.7106,34.0298,38.1117,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_800f,9.7129,10.4456,13.616,19.783,23.3205,27.5146,33.2376,37.3195,40.5651,43.2728,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_900f,9.7129,10.4456,13.616,19.7825,22.5178,26.7922,32.4645,37.3066,40.4856,43.3265,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2100,9.7129,10.4456,13.616,17.5339,19.6484,23.0073,26.2515,30.4111,34.1067,37.3966,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1000,9.7129,10.4456,15.8562,19.0894,20.3577,24.6095,29.6305,34.2755,37.6157,40.9085,C3,C3: limit warming to 2°C (>67%)
