Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,149.6307,169.2182,172.9411,159.8889,161.0208,157.1822,136.1787,125.3384,117.0468,111.808,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,149.6408,172.4403,190.3515,201.6805,204.4324,204.4025,203.4524,198.5299,190.2287,179.7682,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,152.3601,178.7294,135.5358,118.1284,109.3234,93.8265,79.6415,77.783,78.531,79.3635,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,152.3601,178.7294,185.427,175.0954,178.8191,174.5482,152.1016,142.7805,135.6816,132.8625,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,152.3697,182.9196,209.8779,229.89,239.2627,246.436,251.3818,249.0319,240.745,227.8373,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,152.3601,178.7294,136.346,119.3129,114.5566,99.6679,85.9293,84.0328,85.3588,87.1235,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,152.3601,178.7294,186.4719,177.75,182.1073,178.3335,157.2816,147.9284,141.5898,139.5379,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,152.3697,182.9196,209.8779,229.89,239.2627,246.436,251.3818,249.0319,240.745,227.8373,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_1p5Degree,152.3545,178.7075,135.5649,119.0132,113.8165,99.6841,85.1775,83.6751,84.9423,86.0245,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_2Degree,152.3545,178.7075,185.3328,174.7117,180.2022,177.7918,158.8241,149.4015,143.1469,141.0727,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_Baseline,152.3641,182.9055,209.8519,229.8286,239.0932,246.106,250.8246,248.2724,239.9998,227.1756,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_1p5Degree,152.2212,178.034,134.9324,117.4008,107.912,91.4638,76.0557,73.8115,73.6694,73.2018,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_2Degree,152.2212,178.034,183.9544,173.6912,177.1027,172.0891,148.9852,138.5594,130.2184,125.2743,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_Baseline,152.2306,182.3376,208.8572,228.5077,237.5514,244.1733,248.3764,245.2165,236.5124,224.687,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_1p5Degree,152.3607,178.7355,135.7741,117.9019,106.8372,90.5857,74.7378,72.8827,73.6208,74.4485,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_2Degree,152.3607,178.7355,185.5224,174.2633,177.4492,173.1151,149.7241,139.6122,132.1374,129.1066,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_Baseline,152.3703,182.9206,209.8706,229.8355,239.0552,246.1569,250.9899,248.5345,240.2302,227.3946,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_1p5Degree,152.3574,178.7068,135.6077,117.3426,105.2427,88.8428,73.7193,72.0156,72.3173,72.7644,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_2Degree,152.3574,178.7068,185.378,173.7825,176.4706,171.6907,148.6994,139.0999,132.5841,129.8935,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_Baseline,152.367,182.8989,209.7982,229.6478,238.8121,245.844,250.5715,247.9679,239.6341,229.0545,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_1p5Degree,152.2135,177.9952,136.0812,118.8636,112.605,95.7551,80.7546,78.4299,78.4649,78.2662,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_2Degree,152.2135,177.9952,185.3901,176.0339,180.2299,176.1776,156.6841,146.0256,137.8162,133.4001,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_Baseline,152.2229,182.3036,208.7442,228.1536,236.7474,242.9679,246.6067,242.9325,234.6061,222.5505,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_1p5Degree,146.7072,159.8775,122.0777,102.1392,92.7761,74.6674,58.6023,52.8739,48.8108,44.1967,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_2Degree,146.7072,159.8775,160.3896,144.384,140.8055,135.6253,115.4555,102.8274,91.3503,81.8757,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_Baseline,146.7174,162.3472,172.5056,176.503,174.0068,168.0668,161.5384,153.9213,143.8788,132.6586,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-19,145.5169,155.465,125.7855,101.3695,77.3351,51.0703,40.457,34.1073,32.3823,29.686,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-26,145.5461,155.4675,156.8522,139.9063,128.8589,110.8527,85.8855,75.1484,64.6012,59.3365,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP1-34,145.5461,155.4675,163.8667,162.9836,151.0693,132.9603,115.9785,102.2841,90.8508,81.9188,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP1-45,145.5461,153.5094,166.8462,170.9723,162.0207,148.5261,133.1379,118.7764,105.4603,93.5947,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP1-Baseline,145.65,157.5171,167.986,170.8556,162.9053,152.1937,140.8238,128.9292,117.7021,106.4628,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP2-19,152.3098,180.5746,139.3582,117.8865,109.804,90.6888,84.5069,80.0563,77.6647,76.9963,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-26,152.4588,180.5326,179.4853,170.1857,171.8243,166.4962,140.3733,128.4794,118.1869,113.2491,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-34,152.4588,180.5326,199.053,208.3833,211.1859,205.3427,201.2609,192.7418,182.8667,172.3512,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-45,152.4588,180.5326,207.398,228.7066,234.6806,227.7838,221.1686,213.0105,204.8586,196.205,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-60,152.4588,180.5326,208.605,231.2606,242.3773,248.4258,252.0769,247.9428,238.8269,231.2294,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-Baseline,152.6351,184.062,211.9648,232.814,242.9191,250.5848,255.7903,253.2787,243.6951,228.5851,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-34,152.8697,186.2655,202.4538,189.3486,183.3526,172.0717,152.9142,135.7198,121.1612,110.8162,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-45,152.8697,186.2655,208.985,211.3329,207.2065,189.1528,183.0455,172.7547,161.5198,148.0258,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-60,152.8697,186.2655,209.4248,216.7328,215.1636,208.3821,202.4099,194.6243,189.0977,181.7782,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-Baseline,153.2425,189.3117,212.0373,222.171,218.4216,209.3698,202.8586,195.7335,191.6184,184.7021,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP4-26,147.484,163.9518,161.7241,146.1015,135.8258,117.3859,94.5497,75.7891,62.2018,51.74800000000001,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP4-34,147.484,163.9518,168.694,163.8101,149.5302,130.6909,112.8618,97.3511,84.1724,73.6491,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP4-45,147.484,163.9518,172.2887,170.8214,156.8044,139.4294,120.3168,103.6421,90.6492,79.1058,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP4-Baseline,147.4938,164.0199,174.3438,173.0674,160.6184,145.3521,128.4119,113.6149,101.5677,90.2668,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP5-26,151.004,177.8985,171.6607,174.0074,197.9803,201.2595,203.4785,201.423,200.4607,202.4197,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-34,151.004,177.8985,204.2902,231.017,261.632,265.8778,264.4634,257.4452,251.5359,239.1163,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-45,151.004,177.8985,216.0762,259.2876,283.465,298.2236,310.5278,311.0915,292.8839,269.0125,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-60,151.004,177.8985,217.753,263.6252,294.7192,316.1758,332.0417,335.0780000000001,320.834,291.5644,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-Baseline,151.337,181.3082,225.9902,276.8384,310.3989,337.8882,353.8042,354.9449,323.7991,276.3026,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_INDC2030i_1600,160.5295,194.0613,198.8373,185.9124,198.3404,187.9706,191.3548,191.9922,188.4845,185.1331,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_INDCi,160.5298,194.6126,200.7115,234.1656,251.2941,261.2998,266.3792,262.7327,259.4606,242.0718,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CD-LINKS_NDC2030i_1000,160.5295,194.0613,198.8373,184.5747,148.4553,151.0349,139.422,155.8754,161.9849,151.3151,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi,159.9796,187.3122,216.6366,244.2244,254.6393,254.27,256.1394,256.9981,262.5508,243.2535,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,159.9584,184.7711,178.8181,162.3319,184.2171,172.5687,169.9029,181.1076,183.5207,179.6533,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,160.5295,194.076,189.8927,203.675,209.2036,193.3102,195.7031,196.3161,193.0344,188.4779,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi2020_400,159.9552,184.7682,171.8309,141.9395,89.3578,77.5896,84.0012,77.1463,74.9203,66.1317,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.1,CD-LINKS_NoPolicy,160.6632,192.6328,222.6872,250.3459,259.4545,259.7937,263.6647,262.6948,263.1474,245.7773,failed-vetting,failed-vetting
AIM/CGE 2.1,CO_2Deg2020,129.1775,149.4838,149.7255,146.1247,137.3586,150.6898954477675,142.74596785429915,136.55562716273582,130.40655716780816,127.7918441703575,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_2Deg2030,129.1775,149.338,161.2583,146.8656,85.18460000000002,150.6898954477675,142.74596785429915,136.55562716273582,130.40655716780816,127.7918441703575,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_BAU,128.7569,149.6469,171.626,187.9408,193.5638,150.6898954477675,142.74596785429915,136.55562716273582,130.40655716780816,127.7918441703575,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_Bridge,129.1775,149.3377,157.7235,148.3123,131.3824,119.5747,116.1322,112.4509,108.7712,105.0539,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CO_CurPol,129.1775,149.3896,171.9573,186.5139,189.9261,188.6313,195.0172,198.0503,195.2556,189.8378,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CO_GPP,129.1775,149.3377,157.7235,159.3603,150.5788,150.6898954477675,142.74596785429915,136.55562716273582,130.40655716780816,127.7918441703575,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_NDCplus,129.1775,149.338,161.2583,173.7519,178.1625,150.6898954477675,142.74596785429915,136.55562716273582,130.40655716780816,127.7918441703575,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,EMF33_Baseline,160.077,196.5735,228.4168,254.1154,271.1613,279.6066,267.7438,266.0052,271.4956,256.0872,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_cost100,160.0695,192.0311,181.0954,187.3081,202.7334,204.4542,195.9642,204.883,207.1464,212.4825,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_full,160.0836,192.1737,182.3883,191.5606,206.8567,210.6909,208.7417,211.5942,213.7531,216.9786,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nobeccs,160.0836,192.1737,182.3442,186.6056,198.7604,184.7824,145.1051,156.1403,165.3962,173.3659,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nofuel,160.0836,192.0748,180.4543,179.8115,188.8453,168.895,122.65,131.671,139.5809,147.1495,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_none,160.0457,191.8427,178.9828,175.4816,180.5946,154.0631,98.119,103.0124,107.7096,112.0223,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_cost100,160.0695,192.0311,181.0954,146.7504,159.3247,149.7352,103.7769,116.3889,129.2563,140.2619,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_full,160.0836,192.1737,182.3883,150.6273,169.6982,168.1457,124.268,139.6865,154.712,168.3508,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_full,160.0836,196.6665,205.479,218.243,213.7953,198.8189,179.9549,158.6547,137.7873,118.3157,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_none,160.0457,196.5736,204.5887,215.2971,208.8081,187.9006,160.3813,130.1607,100.6374,69.3205,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_full,160.0836,196.6665,212.0757,233.1202,243.291,246.055,237.34,223.9623,214.7805,196.3567,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_none,160.0457,196.5736,211.3709,230.9002,239.4995,239.4133,226.4715,207.2837,188.6254,161.9121,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,152.3965,173.0454,143.6331,106.9921,124.9464,139.4134,135.4505,116.7539,83.9756,57.6243,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,156.6719,184.2392,158.1162,122.3084,145.1289,160.8462,146.8929,121.6814,83.8932,52.5384,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_LowCarbonTransportPolicy,152.3965,173.0454,159.1412,162.0463,150.5756,144.3167,149.9437,145.4512,127.1367,102.3441,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,156.6719,184.2392,175.2747,187.6091,183.4245,183.1137,186.7189,168.1047,147.3265,117.9187,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,152.3927,173.9955,186.7843,191.4042,189.4512,205.4274,201.3962,184.4407,175.9034,174.2134,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,156.6684,186.4585,208.5655,222.3147,227.4884,246.6854,245.544,236.6825,237.4489,221.9874,failed-vetting,failed-vetting
AIM/CGE 2.2,EN_INDCi2030_1000f,151.2048,177.2205,176.0611,141.0017,160.5811,125.5315,98.8404,92.1422,95.9555,98.0838,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_1200,151.2048,177.2205,176.0611,143.0033,163.373,127.5774,110.5806,112.9181,114.4801,113.9762,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1200f,151.2048,177.2205,176.0611,154.4084,176.9192,138.0987,114.2417,91.6505,95.277,96.7926,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400,151.2048,177.2205,176.0611,159.7057,180.4035,157.5697,117.8245,114.1959,114.9896,112.766,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400f,151.2048,177.2205,176.0611,168.9461,185.0166,166.21,126.1403,108.1558,93.7054,94.726,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600,151.2048,177.2205,176.0611,175.9824,188.1315,171.4311,132.2819,113.4887,113.3989,111.801,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600f,151.2048,177.2205,176.0611,180.8597,190.4275,176.8809,139.9178,117.9433,104.318,104.2619,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800,151.2048,177.2205,176.0611,186.7871,192.5695,185.4851,153.8327,127.1406,114.0935,112.9896,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800f,151.2048,177.2205,176.0611,186.7871,192.5695,185.4851,153.8327,127.1406,114.0935,112.9896,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_800f,151.2048,177.2205,176.0611,136.797,125.9146,109.3967,90.5862,94.3975,97.0973,98.8891,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_900f,151.2048,177.2205,176.0611,136.8668,147.7334,118.0043,90.9828,93.4146,96.6742,98.5998,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2100,151.2048,177.2205,176.0611,183.9424,187.3585,175.2477,173.0218,158.4871,147.194,138.1701,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1000,151.2048,177.2205,144.1666,172.0317,163.1035,120.8197,110.4711,113.2012,114.3429,114.1444,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1000f,151.2048,177.2205,157.3543,179.4474,176.2266,141.7268,117.3823,95.0375,72.0261,76.1211,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200,151.2048,177.2205,155.503,178.3173,174.2389,137.6956,115.6782,113.2726,114.1881,112.86,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200f,151.2048,177.2205,166.1751,183.2313,182.6968,158.1316,126.7082,105.5654,87.1999,90.106,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400,151.2048,177.2205,166.5901,183.8716,184.3347,160.7548,129.5945,112.4378,113.5749,111.6544,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400f,151.2048,177.2205,169.0195,184.6132,186.3561,165.2278,134.2539,113.8125,99.2494,99.9465,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600,151.2048,177.2205,173.1761,185.8716,189.9094,176.3738,149.4436,122.9896,112.7022,111.4793,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600f,151.2048,177.2205,173.1761,185.8716,189.9094,176.3738,149.4436,122.9896,111.0641,109.7894,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800,151.2048,177.2205,175.9897,186.9338,191.9483,183.8694,158.6643,131.372,119.9537,119.0841,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800f,151.2048,177.2205,175.9897,186.9338,191.9483,183.8694,158.6643,131.372,119.9537,119.0841,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_300f,151.2048,177.2205,127.2956,132.9765,125.2012,91.3773,69.7341,71.4286,75.3851,78.1492,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_400f,151.2048,177.2205,128.7615,147.0728,135.2294,99.991,75.8619,70.8556,76.2773,78.6264,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_500f,151.2048,177.2205,132.6542,157.2682,140.9812,108.7333,83.1774,68.4544,75.8152,78.448,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_600,151.2048,177.2205,127.2956,117.0948,113.9401,110.8654,112.8455,115.2373,116.4541,116.8041,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_600f,151.2048,177.2205,137.4705,164.9267,151.1973,114.1743,90.9998,69.5972,74.3184,77.665,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
