Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,55.1711,61.2216,56.5221,44.9408,42.6445,41.4401,31.6854,28.4108,26.3676,26.1367,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,55.2062,63.5305,70.6836,75.176,77.1875,82.2512,86.7536,89.1673,90.0482,89.4344,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,55.7164,62.2804,32.9122,19.4003,12.8472,8.3678,5.4084,5.0631,5.1527,5.3034,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,55.7164,62.2804,56.7327,44.8414,41.4432,38.2282,28.0923,25.0258,23.0801,22.5249,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,55.7517,65.1808,73.3233,78.4411,81.3939,87.5556,92.4091,94.9256,95.7826,96.9486,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,55.7164,62.2804,33.0291,19.5678,14.0827,9.5732,6.5066,6.1477,6.4188,6.8056,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,55.7164,62.2804,57.2613,45.4618,42.2615,39.4589,29.9402,26.6195,25.1039,24.9282,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,55.7517,65.1808,73.3233,78.4411,81.3939,87.5556,92.4091,94.9256,95.7826,96.9486,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_1p5Degree,55.715,62.2687,32.8967,19.5373,13.9637,9.4717,6.3069,5.9598,6.1918,6.542999999999997,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_2Degree,55.715,62.2687,56.6712,44.5061,41.9718,39.61,30.7035,27.2759,25.6485,25.4171,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_bio_Baseline,55.7503,65.1753,73.3099,78.396,81.2311,87.2582,91.9682,94.3397,95.1661,96.2952,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_1p5Degree,55.6006,61.7749,32.4997,19.1082,12.3645,7.8643,4.8457,4.4776,4.455,4.354,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_2Degree,55.6006,61.7749,55.8035,44.0657,40.4832,37.0374,26.9066,23.5109,21.3402,20.2249,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_Baseline,55.6368,64.7309,72.5626,77.4443,80.2094,86.0019,90.3316,92.2129,92.2053,91.4802,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_1p5Degree,55.7164,62.2758,32.86199999999999,19.1505,12.1183,7.8239,4.7627,4.5139,4.6305,4.7155,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_2Degree,55.7164,62.2758,56.6559,44.2061,40.5458,37.2699,27.0077,23.5372,21.5204,21.0598,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_solar_Baseline,55.7518,65.1769,73.2983,78.3478,81.1138,87.2428,92.0785,94.528,95.3614,96.478,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_1p5Degree,55.7091,62.20399999999999,32.6287,18.8899,11.6703,7.3998,4.4977,4.1939,4.2238,4.2571,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_2Degree,55.7091,62.20399999999999,56.323,43.7956,40.1282,37.047,27.2817,24.0499,22.2021,21.6773,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_ST_wind_Baseline,55.7444,65.1328,73.1783,78.12,80.8292,86.926,91.7213,94.1408,94.9181,95.1589,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_1p5Degree,55.5916,61.6812,32.2825,18.6841,12.9783,8.4451,5.5679,5.1647,5.1978,5.1936,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_2Degree,55.5916,61.6812,56.0884,43.7973,40.3737,38.0278,29.6621,26.1181,23.9866,23.0102,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_Baseline,55.6278,64.6729,72.3788,76.9954,79.2315,84.7715,88.8812,90.4975,90.4216,89.5121,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_1p5Degree,53.7761,56.8343,31.1664,18.056,12.5929,7.652,4.3985,3.7122,3.3271,2.8221,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_2Degree,53.7761,56.8343,52.096,39.764,35.9822,34.8005,26.3457,22.5855,19.6533,17.4879,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_Baseline,53.8128,58.3929,61.6174,63.0631,61.3184,61.8082,62.3895,61.5518,59.3472,55.9592,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-19,52.8123,53.5479,30.8918,18.1939,10.0265,4.5109,2.7537,1.7458,1.4236,1.0062,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-26,52.8108,53.5556,47.2016,35.2429,29.8092,23.8778,15.0072,11.9786,8.8353,7.3206,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP1-34,52.8108,53.5556,52.2645,48.558,41.3845,34.5411,28.8725,24.144,19.9846,16.4396,C5,C5: limit warming to 2.5°C (>50%)
