2020,2030,2040,2050,2060,2070,2080,2090,2100,Agg_Category
56198.35785796767,47443.68561888033,41111.16042971841,34108.58422459324,26680.64354317646,19614.18186895089,12282.555263788508,12232.327529266338,12067.57931848274,C1234
56198.35791796768,45942.90488320984,38186.11611929072,29341.13508008687,20912.61339483174,12222.90141705677,3369.08430447259,3275.710592271969,3088.00126100446,C1234
56193.64003967261,46664.98182850152,39499.06169175272,31272.25065010531,23508.29383238445,15556.35535031158,7364.05506771011,3288.3283494475395,3097.7865785652893,C1234
56193.64003967261,47229.64073417755,40614.73703092194,33262.99380136558,25719.104795359868,18385.52171908207,10783.99120529895,3304.7365582103303,3105.327119159039,C1234
56189.318838838735,47677.680800175454,41579.55233963459,34909.26491508535,27626.70278969625,20845.6784403191,13767.698997291547,6792.92223213478,3114.4464862395293,C1234
53931.05504032148,41950.52351912156,29434.92169337541,17106.43475205141,3910.601237865129,3684.7096708286,3439.4623927707908,3329.199067530449,3088.1009222870894,C1234
53920.93921879208,41912.54059792076,29107.834685079408,16510.99385071209,3026.71223639276,2693.4817648512103,2420.3524813589,2371.1381234766404,2271.57075316188,C1234
53974.14271422065,42000.83654070384,29350.77064396073,16556.84016081209,2974.13658864077,2408.72488058803,1898.94687252671,1593.7646862355905,1233.8986759549407,C1234
53929.48516772629,42550.31830195311,30921.94597792878,18634.90078802123,5199.325885347538,4829.2281136011,4327.534383815841,3798.6159071648704,3136.5809504495896,C1234
57559.28457166193,56489.814977404814,30530.73303607144,16899.06022330472,8847.470994416355,6239.128833953171,6922.36153052001,7457.503916134267,7774.851710785931,C1234
53548.1917030815,54569.54580230501,30238.886815631216,17587.321224150666,9863.851254778556,5908.643335393423,6563.909925443669,7089.731462079449,7379.034371985423,C1234
53548.1917373243,51991.72352593505,30871.108848664364,18742.015968840937,10403.389325842349,6553.556497576392,6558.414446132922,7065.756808359087,7379.835692932402,C1234
57557.1602767143,54263.82832642981,31051.579798484418,17281.236901783468,9261.116303342356,6395.063818731223,6963.923275233669,7481.244577850648,7770.735502050824,C1234
57639.13529556447,55745.80996256819,34574.65999152185,22080.33469673347,12429.712330080149,6356.61694710556,2047.69120229261,250.47155659592,-1484.3344752876992,C1234
53307.99536582275,53801.6226995666,32805.38260475347,21518.86145898688,12524.637906410397,6520.628408366819,2576.4528151499094,1145.1361039869803,-81.81883413807023,C1234
53307.99539998089,51231.020478329854,32811.85177645266,21940.165947248875,13116.454076829194,6811.423480204221,2802.88421409411,1477.22805917978,163.08107511433056,C1234
57096.85999680227,53167.39034327914,34420.55356647883,22522.39053917381,12908.996047116398,6335.441268307568,2007.9235838650973,347.0075893220408,-977.3821715120048,C1234
57316.96393945555,55650.62109606499,38201.899341212345,29405.70157232285,22059.68474548464,15589.48197617356,9378.31262536203,6402.512246689979,6579.37420038713,C1234
57316.96393945555,55650.62109606499,38201.899341212345,29405.54394297665,22820.29881940304,16032.18133473036,9727.27693389463,6424.64737047278,3922.7112107059297,C1234
57392.26934544323,56500.37308045552,24245.545527820253,8648.362518212218,3118.8336516691,197.79671090099785,-2399.9533411500047,-3308.5180217574507,-3500.75257630674,C1234
53383.30077181043,54651.37468395712,24658.37186643005,8876.769834076218,3175.7293683509,393.4629487487971,-2135.255268181604,-2993.6042793304496,-3330.6106287637404,C1234
53584.58233385669,51783.82084919029,24887.48494931572,9280.094116949316,3318.7407536105297,287.3984254806116,-2191.7168161176965,-2989.7638465088007,-3290.501616486471,C1234
57392.26934544323,54345.65720808192,25255.05274200945,9249.696827669217,3278.6230359923,362.9577793469962,-2313.5156937172046,-3177.7291851486502,-3473.26894561454,C1234
57316.96393945555,55650.62109606499,20066.443355919386,6593.055494993375,4748.006483739635,5214.522813267419,5754.018339518309,6217.98035596218,6383.78452061453,C1234
57316.96393945555,55650.62109606499,29026.608120900164,14012.783927321514,6767.418781719034,3480.02313037322,250.9988257925101,-886.9360441566203,-1375.8729115534709,C1234
57462.41129203628,45001.92001277816,32462.52264984621,21350.1597430999,11721.725668539086,7664.177912441469,6823.045572077157,7320.700380743542,7709.287349754978,C1234
