2020,2030,2040,2050,2060,2070,2080,2090,2100,Agg_Category
53931.433975342174,50601.54312743524,43234.32405931952,38088.47256110275,27864.373357475088,17196.052405603088,8842.840217204808,8341.484734982436,7746.859535006675,C56
54252.88523213175,51579.82569884815,46232.546261546224,42636.30901508063,37846.28466559389,25934.060569915506,10595.671032213602,-2879.397310545734,-6081.002787042901,C56
53935.6976438416,50594.67604722217,44796.517636558034,40983.27101001438,35344.04228428367,23849.581348329182,10677.246298225647,8447.022312865573,7887.174368291763,C56
54201.72103578283,51678.22933223999,46786.45498142163,42942.43310879838,39565.92620255508,30512.970505664976,14146.89413279849,-635.7269409485398,-4674.49711903572,C56
54336.614832822735,51490.36894098728,47059.61722506085,44295.97403465826,41075.64909327812,32894.22665221159,17277.993262436023,9715.464069681886,9109.53180151246,C56
54322.9992500937,52617.33963768368,48816.80583857274,45719.6045769479,42647.0390063996,37022.34340238768,19371.78636197582,2438.0623171390303,-653.2887832165098,C56
54214.33422354653,51700.44773168726,49615.36965343105,47181.2403642612,46086.19737627992,41346.9161566777,26508.67127859712,11381.17832821976,10616.219758999276,C56
54322.9992500937,52618.18373809868,50747.09877372412,47957.08101716346,46516.61095179658,42108.64176708542,27017.939511905,8715.07894076975,4589.35007731629,C56
54185.317068912125,51835.89228185503,50541.95062646224,49065.78659462187,50387.88529555006,48223.48857489478,41639.4394457416,27604.04467225993,21034.738071531672,C56
54185.317068912125,51835.89228185503,50541.95062646224,49065.78659462187,50387.88529555006,48223.48857489478,41421.7631776816,27414.396466189926,20811.642276141672,C56
54182.88318886816,52535.37127550171,53964.71829866192,52990.83605048572,56193.53210664284,58511.206932514,58722.37282183772,56450.54375319465,55037.43177380482,C56
53067.66866407474,47166.24811484834,48586.54156213025,47086.73093120654,49030.00773712472,50730.71066973072,50810.43852486202,49659.62386203737,48952.364446731466,C56
53854.81600671959,50644.03271845038,45123.84326300986,38202.6538031962,25965.10199289108,13624.99162376306,1104.5452060605608,-6755.855118624579,-7874.388795153939,C56
53854.81600671959,51134.272168200376,47053.77842267086,41342.1575106112,30144.38427476808,19163.60719013506,5418.30123344956,-5697.699745995578,-7288.781738541941,C56
54246.15358944143,50650.81606963207,45633.49416243696,38814.677095062405,26498.07769859457,16325.115749383898,9286.24001987877,8712.540549689069,8124.329912951329,C56
54252.88523213175,52128.55593591043,48522.83026672297,44246.87515121794,35495.80190170603,23773.820957673663,9700.048514491302,-3504.6047024820746,-5981.789466790921,C56
54283.140286647336,52548.16038583326,48273.21037323741,43588.33852973453,34134.127486080346,23068.870669000324,10765.384568281968,9590.548007335245,9020.260196851405,C56
54201.72103578283,52417.03654384891,48976.160869066414,44811.01323446712,37408.23508715828,27735.38300969976,13247.33510474891,-1137.3441793083198,-5132.959115095421,C56
54323.29540778655,53408.41563963088,50422.09806225832,47057.5128091519,38985.98486569119,29469.83560902827,15247.50329888716,8597.07825218534,8013.94303938118,C56
54323.29540778655,53669.54133655484,51229.07134489884,48252.34110628354,40737.67177553447,34144.63310937833,17667.716103529063,2234.34040180226,-1408.7812619298206,C56
54125.82670362337,52923.78182982602,51833.2963433296,49321.28914449924,44731.826283972834,38102.305517074456,24364.45173084728,11098.249947796605,10495.175565513506,C56
54322.9992500937,53877.32223578368,52947.84801050412,50157.04419538646,45583.21460575158,39077.57489666842,24452.839793215,7934.71399047975,4340.97484854029,C56
54185.317068912125,53730.53213081339,52880.13319319509,50857.43523624621,51605.240324583305,47744.36905962098,39343.40094714252,23917.93416510928,17537.367905632123,C56
54185.317068912125,53730.53223081339,52880.13316529509,50857.43523624621,51456.25436085331,47307.58469139098,39344.24445162252,23659.30133934728,17286.726137281126,C56
54151.422083203885,56883.2990347646,56864.09830836356,55234.42165970789,58016.41115267667,60938.83483539375,59702.60770743856,58379.43558402217,56456.67882955255,C56
55039.54825943675,55140.8186653386,54428.56174262895,53815.70436803017,53133.56264351316,52445.4984100492,51748.84307244065,51056.63844241694,50369.19389229553,C56
56962.17001366566,53982.25739029953,49473.719865120926,44802.77005890288,40414.83122333344,34752.707566734505,33383.0303401963,31088.21087593981,28610.96922311513,C56
56174.26490236833,47985.855849643645,42185.66259858886,35915.821232276685,28816.47271778106,22383.09160608037,15625.860504154389,12252.326012792018,12090.04179128415,C56
56169.72056244527,48466.32826777423,43125.41010943982,37419.18822132565,30643.967686322423,24730.294818725928,18476.02778976262,12263.586940494552,12105.21689064275,C56
56172.94568863065,48858.92838770331,43917.73981731644,38676.997173112126,32228.65039257948,26730.80515621881,20913.90893970607,15147.56746626395,12101.09554793486,C56
56177.20934713008,49214.78504484866,44609.61156130151,39764.60999322483,33618.27165511132,28479.74330448016,23080.57906470889,17679.53400904794,12105.05667917052,C56
56174.26490236833,48110.228224506616,42431.20507187403,36321.26910727229,29303.14718870544,23013.55129761539,16390.32892064345,9838.925194882651,3133.11263182504,C56
52145.39285757224,51227.45136149984,52488.96851223876,50880.41924936414,51285.29172967842,52752.37135418181,53014.22497028412,52682.45392250496,51562.67714151235,C56
57316.96393945555,55650.62109606499,41293.09381982749,34737.57313391998,30379.363186481056,26666.6744636061,21791.35890283535,14945.86517050274,9140.49356290455,C56
57316.96393945555,55650.62109606499,41293.09381982749,34737.57313391998,30379.363186481056,26666.6744636061,21791.35890283535,14945.86517050274,9140.49356290455,C56
53303.77760808413,54105.93542927611,52500.060382900665,51975.084687040704,51281.749655069725,52266.85269865854,53675.89196554524,56241.67308257432,58756.9417537348,C56
53867.01815494274,52498.24780385074,51049.68478361826,49047.61548677734,49065.64504390732,50394.41269783312,51592.25951114402,53743.30204107556,55930.68952876327,C56
57472.93928404616,54673.02026822251,52745.40708356952,50863.62812103392,51160.77256753024,52330.51224941481,53239.01985902332,54392.12636749764,56561.41529610143,C56
58124.40860222746,49738.88015355258,37538.043560081285,30124.82592515625,23509.84139465983,18694.33651289216,12251.72182279053,6931.36684065637,6901.99799964885,C56
57312.74615346693,48695.37814284036,40293.891019450864,34671.602613822375,31769.09894817441,28174.46428541424,23088.644998597352,17255.5091411861,10338.169486929151,C56
57312.74615346693,48695.37814284036,40293.891019450864,34671.602613822375,31769.09894817441,28174.46428541424,23088.644998597352,17255.5091411861,10338.169486929151,C56
57979.23100778787,47706.311380730695,40804.80158965936,34881.33426110572,28842.65962457153,24693.43996488141,22466.179258929304,19949.947622148,17262.537076547527,C56
58947.400438855584,55259.17109043375,39832.27482692491,29053.33939549572,24879.94138990153,19425.93758835141,13737.639855039304,10730.764940818,9515.006705577527,C56
58090.84038646558,53865.27410509523,54885.49017757867,56859.92929424848,56195.74599886007,52566.49322112175,41605.7882395225,31996.59058852944,31029.47986283977,C56
58090.84038646558,53865.27410509523,54885.49017757867,56859.92929424848,56195.74599886007,52566.49322112175,41605.7882395225,31996.59058852944,31029.47986283977,C56
57503.53116126616,56567.39709463883,55804.96274543074,57760.908856252296,57041.492813086224,51908.28206119407,39258.24639922259,29420.839030785228,29404.559636109,C56
57503.53116126616,56567.39709463883,55804.96274543074,57760.908856252296,57041.492813086224,51908.28206119407,39258.24639922259,29420.839030785228,29404.559636109,C56
57450.65574324353,57540.19793316648,53441.125708239706,47631.37759551379,43702.62841736502,43204.650733501,44663.1014235814,48981.663846470765,53255.686190648354,C56
54095.87384691471,44487.05814256036,33244.25019593066,26288.937973431734,20463.85305527409,16080.627571375802,12531.622294528015,9969.03554554326,8345.66174559957,C56
57004.07183369903,58391.70842331142,55426.02692918123,54617.14517590423,53355.89270803805,53086.33763189608,50341.16936357692,47477.43458457998,47991.96808911902,C56
56325.57414315904,56942.89733472143,54356.67491960124,53358.38833505423,52175.25861411806,51903.94078020608,49349.84311546692,46479.69404430998,47225.68914472903,C56
55597.0570866237,54120.89050304414,50424.579151112426,44239.76588407053,37555.54673195774,28034.45001207608,15651.40031512904,3857.8977907568296,-457.3144132044309,C56
55967.66657002067,56719.50450148194,57112.91133519118,55456.81354783868,51923.35327820048,44430.90426211098,33987.31495237432,26124.63820082824,18602.43748137172,C56
57242.56252761729,52530.737325760536,46197.962059872094,35966.00531795638,25026.674549466105,21821.45629815005,14925.963273631229,10610.21566702854,7986.48975930389,C56
58991.464389402725,62780.80313789026,60243.06558814516,55062.63923123838,48554.15621768642,42246.104623004,32291.00168835809,24241.2599647108,23298.40595524341,C56
61473.915418555705,56541.83262767296,42189.4618568504,31064.75662036299,18564.14508661628,14498.70971845095,13680.060411091072,13749.78466429253,13408.40185111036,C56
62765.77796813867,64954.45567535043,58197.41947275937,51846.03139649151,41487.89673947128,32162.565715483204,25205.72290861547,21340.34694895864,19731.81478207541,C56
57286.75144398733,53287.55259939803,46934.32357072937,35080.8020638861,24035.36607817576,18607.387688204763,14652.356196038048,10313.03890807717,8169.507595779673,C56
58659.66528816195,63197.81207464792,68438.50572063572,56584.75103752573,43937.36360390131,37892.00968708335,30117.2392151745,20912.53598845125,17892.260441358532,C56
59863.35041473735,58931.930304606285,51633.25660988437,39473.75484731592,25800.05207918977,18074.00145596881,14713.82670991264,10054.95884100321,7954.14469155235,C56
61224.30578732386,67868.54702605176,67106.5067944741,59090.96013528644,45397.79341355973,37247.79342824279,28840.35080917362,21018.06736889677,15400.55954684595,C56
54717.67069829589,51534.60031011889,40604.84662516218,31524.37376769564,25425.994177752626,19511.05197778675,16284.3413250446,11840.31831632592,8345.424465602391,C56
54734.66992366005,52520.850374827554,41172.1923061682,30922.58863334352,24507.012100784566,20905.92234135685,16882.78666477423,12294.89188378827,8472.83990322488,C56
54949.48433626346,49638.12819960347,37209.58542959991,30421.717156755178,26923.95715049596,23319.44383621412,16680.719064726152,11150.84193520074,8974.63982978079,C56
60905.28182929227,53484.223102944976,44795.14457114689,32481.61175765205,25545.120564769422,22998.36626638596,18481.86886371193,15189.88334771617,13139.76632623285,C56
60681.87990841346,57444.62330515413,50837.93693968586,42323.72729153301,33861.68964596594,28951.826762593453,23350.2794085158,18173.2017927738,13679.89067938469,C56
61169.34356176226,57522.95304516069,51430.18152024904,43152.67419558075,36797.87347161056,33449.57836325963,29925.41306904512,24786.92218838344,22338.865923821948,C56
56021.09383958727,52716.003963370174,44075.21924363867,35408.54186122857,30958.769206154942,25341.864284778,19091.49800742219,13641.21021488112,8419.95779764056,C56
55971.66111845728,50624.958684179255,46027.68618170918,43519.78093551644,39403.19441058199,25301.8280045816,15041.509967261289,11323.02648082618,9411.58476612128,C56
56013.84548283727,51739.4938601772,49969.65921758862,43797.42358335544,43724.13715357744,31310.20007568502,19573.11877375261,12195.990510965868,8835.228834586449,C56
56016.73273247727,50533.46316609535,41735.28680112983,35338.19289142035,29261.46009259233,23666.40491070238,18808.4011026715,13186.29889672163,10515.86144261956,C56
56086.28154006727,54363.065337862114,48630.24346974977,39491.87554637655,32737.58476911227,26297.078417625456,20042.756514190467,14398.90409594073,14293.02729977986,C56
56020.49574929727,50032.11964119914,45895.52827196007,39971.68628370207,33590.46339795646,27701.35612072487,22007.156507203825,18541.17941925933,18556.21840093496,C56
56094.97577475727,51486.247755280536,47942.07703033498,45031.46540618924,34815.28140284186,27297.63735590412,19754.629983682946,17192.006249458653,19065.90933243376,C56
56062.11472089728,51666.55372199366,41100.213869076986,37718.01594432632,32139.22786035761,24943.9904345814,19624.021969619323,16119.585937916629,17378.19993486366,C56
56108.45970314727,55480.23185396212,58145.07344590906,54465.52272805711,53707.13137720291,54579.75399623625,49690.29590177618,40886.204728837525,36123.45765525593,C56
56040.90752605727,50243.642035419136,49480.21659052214,49187.74695119994,51166.30831738548,54261.640744713295,54640.24494399142,48466.10214602488,45315.24698247564,C56
56040.91814605727,50267.007472260535,48239.82479946523,46247.62823260846,48929.71950281578,53162.444953146965,53140.39055355269,46877.99572051476,40959.33239460306,C56
56085.19990329727,53511.11666494366,53756.55556226386,51904.201902297886,53408.59456395712,52334.95779605192,44774.73980199027,34585.434529079095,30820.04477442509,C56
51541.14337523932,52197.066469451245,47900.39651328693,42795.81946575189,37649.41651335981,32865.36394172343,28508.427816264382,25376.06420402808,22752.6841463848,C56
51549.96874122816,56039.17583406744,59438.51159987498,59588.69725287134,57362.4216017735,54123.880238374695,50488.60593045386,46938.10802911948,43017.55751263122,C56
50784.56647801001,50982.78126456376,46136.33483605056,40896.31885194534,36023.031314944,32038.31656515893,28405.338323665448,25539.412063039228,23037.981882327946,C56
53818.04836602171,44367.11324230751,41687.94290082537,35622.37545573881,29311.928651826813,24294.5734164634,20162.180243838928,16245.684206012702,12908.41599413411,C56
53761.22842195881,45164.50358228296,42954.13640904975,38174.019934165735,33570.464092914,30306.94401342333,26857.91704755665,23401.250289235628,21641.26040522654,C56
50094.94641608335,47940.71614264415,44126.50798749668,40564.11930288199,33955.29626869706,23513.7851280031,13270.022175451462,4959.976161822505,-1504.129973917575,C56
51004.42971366684,52638.225553589255,51737.77764035552,50470.20882894672,48640.49507697635,43483.88264200582,35514.43493839598,25140.304284508973,14658.285093630157,C56
52659.13000819867,53241.80421350071,48459.65966488048,42179.44785721161,33345.65066822549,24250.55881875548,16352.503473461447,10076.480539618322,6494.392710779043,C56
53335.88482457335,56148.0774764118,55924.19047820471,53604.71412626931,49318.107263929225,44205.26141165043,35397.8571174956,25025.06218981265,18608.267197429377,C56
60058.06332875473,64555.44717498648,56398.596991060855,48195.0569402023,38781.89999039385,29134.374710585074,22577.60029435736,18350.06048777088,16364.858272392989,C56
61003.7389493129,71594.63675910834,74516.29245586798,74226.53674837663,68321.81134272255,57827.14220830786,48729.98438309396,43149.01232923207,39618.33456768647,C56
56019.16681929074,55354.88534219146,44391.970777568735,34422.37612723756,24192.314624400417,15611.075938671667,9103.496975015303,6352.328299606601,6303.984134594213,C56
56019.16681929074,54702.33360316329,44045.76354872385,34626.482880422845,24293.8065117318,15780.55158797602,9232.687514452567,6344.391914756685,6301.844072042548,C56
55895.779611307335,55139.44691126166,45157.68820524761,36833.42340985593,26939.710247135143,16587.860560669324,8182.114072837969,2315.6293363892423,-1456.991429680595,C56
53994.54978063292,52322.63093446357,44375.38901368631,36783.237065940586,27678.221843864343,18463.743423374293,10534.118614787214,3759.685510829489,-876.6282069261547,C56
53871.16257264952,50768.81150633901,44469.82289312272,36673.741790254106,27566.039481747743,18381.7326449866,10406.54325265807,3799.833654442895,-919.1100289078826,C56
55895.779611307335,54486.56655814909,44991.57123998732,36846.934613800535,26915.953970151008,16743.35594134816,8296.92437295536,2426.660410442387,-1398.303256975032,C56
55895.779611307335,55139.16237955586,47022.12602180556,39482.22168508583,30538.46369244397,19341.35547208503,11316.915007416092,6618.626013055622,6095.024970335689,C56
53803.03917423172,52099.94542721977,45902.84839853639,38551.69532350354,30181.023966461948,21369.74197443432,14305.27338797869,7842.870695414861,6030.464629203421,C56
53871.16257264952,50768.85558871761,46018.89073029813,38891.861932994485,30307.852707384936,21540.01821478958,14490.16032754242,8010.601543110364,6050.515001574554,C56
55895.779611307335,54486.610640527695,47225.73981268371,39516.80110441273,30543.895044427125,19432.818437983173,11359.843152189878,6610.491905576766,6087.019722770481,C56
56006.910299746734,55139.83368403726,47494.80273521136,40344.04246551888,31809.022221007737,20343.60599142205,12213.937649517393,4880.176209853752,450.6770765859585,C56
53871.16257264952,52106.90797182797,46071.852078819735,39074.72613742283,31003.23195834636,22505.53419228827,14840.678602672577,6605.354538098411,1387.447874561222,C56
53871.16257264952,50768.85558871761,46129.01004019057,39378.06247947954,31168.58022920577,22756.305393618488,14907.482055061158,6703.068001073076,1464.5387582590038,C56
56006.910299746734,54487.28194500909,47680.07004619611,40313.09332297724,31818.54585542461,20434.84554767753,12241.319490667853,4921.768280925062,461.7041615870709,C56
55828.57418987514,55141.39327078808,49190.238770986056,42583.6601407429,34935.909610544855,23651.60895105228,16007.856817078757,8929.040629343877,6169.062241679987,C56
53961.76895236692,52100.69865421859,48116.23526429411,41451.246511163416,34203.06770435249,27293.800360273184,18143.19432053008,10042.727517784662,6098.913416453529,C56
53961.76895236692,50762.64627110824,48208.6847795814,41809.31154464515,34331.73322919952,27476.206471029625,18248.280714343007,10137.886660954764,6100.574017889242,C56
55828.57418987514,54488.84153175992,49347.56120009402,42651.5132032709,34950.65946910872,23637.471448862045,15991.27026547941,8888.857249870716,6164.571660915804,C56
55828.57418987514,55141.39327078808,49133.967848417306,42774.93549253617,35514.7651376032,25588.71916805387,16117.95948999744,7749.815264541094,2900.77516939256,C56
53961.76895236692,52100.69865421859,47984.59444827842,41650.14295353162,34946.00838406581,28896.37349346316,17983.452543959687,9336.073747871862,3385.5600585228285,C56
53961.76895236692,50762.64627110824,48123.939562322936,41915.56269880407,34925.7468586106,29081.49675149482,18139.49374115199,9477.019436084312,3525.1686137523266,C56
55828.57418987514,54488.84153175992,49342.79944618593,42787.67807835572,35543.12069548782,25569.85911402024,16053.19314143744,7743.282647859783,2888.4164867450804,C56
55932.328423706334,55133.1013880697,53116.90529923568,49717.11976471039,44307.13008885695,37298.84167573225,26325.64817600391,17116.909348899328,9241.835672688583,C56
53794.44552041212,52102.06039679139,51042.44700822808,48186.6727600282,42991.7651827313,39105.00648735398,30954.94912562352,19014.39733027328,9684.596000229123,C56
53794.44552041212,50764.00801368103,51081.64623206349,48204.9674251849,43204.678150593245,39511.83942428318,31411.7112067172,19085.928167240945,9751.6635503704,C56
55819.062559069935,54486.83724170873,53270.25520253495,49592.846870533474,44422.340411270336,37335.23615707956,26320.21951493509,17125.67720815595,9270.463010958878,C56
55819.062559069935,55139.3889807369,52831.29928114743,49207.56920323388,43957.80356885546,37480.74603235987,27484.66100041281,16997.060289077806,8930.358812776522,C56
53794.44552041212,52102.06039679139,50883.95395982781,47878.89422300189,42791.02120986356,39467.13514350985,31091.6619822739,19228.382583848583,10417.615792172066,C56
53794.44552041212,50764.00801368103,50845.10128810724,47764.87576439888,42862.44883988606,39671.29847444678,31653.7254065586,19449.36002848893,10678.782117565672,C56
55819.062559069935,54486.83724170873,53103.0672594886,49241.52369018665,44293.28753785396,37424.73750604557,27443.784457566537,16894.792985920187,8788.223269913611,C56
55847.32863015711,55161.04337336874,56525.86044598402,54853.30842222959,52458.81435631766,46934.415192593726,39738.44618551158,27089.00836184714,18701.03163398873,C56
53956.85942170118,52107.51711068469,54163.66075161386,53113.13171003346,50321.88030542381,47812.58036562335,43149.43699593353,32519.93138124265,19047.134458061755,C56
53956.85942170118,50769.464727574334,54146.31008210992,53089.084585305456,50412.69505228555,48034.23657613063,43460.64241965073,32905.25768506091,19237.76504320143,C56
55822.32365862532,54495.11344433417,56605.90982968436,54954.56392358695,52638.73587139353,47063.68632559179,39793.07118850426,26918.97883401078,18729.970000929134,C56
55822.32365862532,55147.66518336234,56225.28679977213,54329.1461971558,51709.23135709108,46535.80567450934,39967.42025347205,28488.25406101272,18788.165430257835,C56
53961.76895236692,52096.49196758717,54102.46238142971,53041.5847891153,50042.62969745835,47824.925205283536,43606.14018387558,32903.92430259621,19520.27212093716,C56
53961.76895236692,50758.439584476815,54084.81558457335,53004.23763454921,50098.348448497,48035.16297290884,43999.24971916061,33248.689196120744,19929.735375382606,C56
55822.32365862532,54495.11344433417,56365.3806240276,54370.28596624826,51888.26270206503,46583.66218195872,40052.02710123415,28588.62214613724,18840.490768826254,C56
55886.72921772357,55172.00102388774,56328.24281052403,57121.37304546648,59155.07752943098,60002.81148469346,61254.8174748929,61969.017750018495,62110.531642342445,C56
53956.85942170118,52178.33825258289,53341.24067278916,54280.86582743288,55352.66888109866,58484.3617165799,61192.406754577176,61483.82762789236,59750.42759230675,C56
53956.85942170118,50840.28586947253,52396.31832557156,53579.64481770944,54244.01239630035,56275.39470502752,58632.03418907266,59743.53476864754,58238.55856106047,C56
55825.38987485239,54491.53208260081,55546.39126357406,56408.3160292358,58647.4368502172,58623.78765706769,59010.0992010742,60362.75650713532,60101.123848251416,C56
55895.779611307335,48049.37292363392,42264.62629943517,35610.22070261856,29321.1356079746,18547.291647115457,10640.832781008412,3699.626996759367,-640.1804464470823,C56
55895.779611307335,49500.77321541365,44376.06963706759,37701.5565967321,31814.03403324647,21299.22069966304,14041.34653846996,7706.366117136084,6127.280177443861,C56
53961.76895229132,46974.58911950011,43584.41973778567,37366.81166072432,30909.57167390476,23065.416243108142,16468.571551701163,9167.055217689796,6094.602486826468,C56
55828.57418987514,49520.267351598486,44603.30925887565,38281.63141801206,32734.267135239923,22587.37254846079,14193.131458040025,6334.869505212887,1707.267744026461,C56
53803.95715114172,46804.81383577817,43322.43948341765,37602.40276009528,32002.22376843761,25551.052395458024,16197.26053500157,7807.276927305069,2135.745208428252,C56
55986.385991024734,51033.455005454336,47150.66943050124,41319.41984545942,35696.16259186358,26379.44421142013,17011.680223820036,9372.060796592365,6180.022441960862,C56
53961.76895229132,48853.58541993954,45936.14701942264,40829.83882679456,34741.86073300385,29168.573495305143,18935.06176357643,10868.440601597153,6112.130740036014,C56
55986.385991024734,50973.52144409826,46716.13688144785,41651.092618668205,36547.936350142125,28487.281379413296,16856.498412353518,8535.33517364576,3135.4739587032795,C56
53961.76895229132,48844.30693619212,45867.25465685067,40878.20720301919,34883.215482887164,29973.717035591588,19319.41947175293,11045.93554772683,3977.092874685735,C56
55819.062559069935,54507.50865244801,50967.82156626387,48104.23209164458,43834.1092584363,38135.4682980754,28062.1385211655,17484.970103070373,9487.149004411038,C56
53794.445520336514,51276.92994376826,49747.22472107834,47143.04181132533,42539.25954989061,39904.43180693209,32060.601915817704,19466.396838590816,10642.55611416138,C56
55819.062559069935,54480.67078078655,50683.08221519262,47729.68378737616,43845.88373379248,38298.86921181577,28946.764870375595,17714.668368852923,9464.703806576328,C56
53794.445520336514,51091.13138499534,48957.60681454459,46362.91073953473,42185.23372084523,40176.90566800711,32728.90294866384,20142.009753041708,11704.39728979378,C56
55847.32863015711,57086.73911152982,55765.25348927971,53679.5552252742,51762.01220573339,46687.03585656111,39727.76856532561,27348.624326805475,18553.705761586425,C56
53961.76895229132,52886.38711245156,53190.127351307536,52152.079564445965,49702.22718240242,47881.33500986407,43524.93814295235,32741.45631238583,19206.02267467152,C56
55822.32365862532,57001.7217536665,55631.92535631293,53399.68408942036,51139.06640976398,46366.73891880055,39751.75382909519,28513.568093121303,18672.023398945166,C56
53961.76895229132,52933.90086233618,53112.14302758851,51917.87162252995,49271.31043470298,47663.2798481772,43619.87768477076,32954.31278406009,19809.80345510732,C56
53889.42509486704,50768.62786491752,47122.261677221526,42189.84163147781,37796.32371224773,36178.02133770096,35022.16740099602,30752.26028266617,27008.89882071747,C56
55576.53375705655,51731.195530581324,47969.3680449805,40569.05506050932,27799.73034713888,15093.848164192786,7807.919779414321,454.539597414366,-3493.4726967171614,C56
55499.816704819146,52522.05030928453,49169.22462893416,39802.14773073064,26205.37193542964,14083.718444715369,6936.976101892701,134.44597336352547,-3425.5006517811235,C56
55576.53375705655,51784.18102348347,48092.079668329,40754.57641610756,27853.72869695433,15136.321395643869,7899.61493409907,516.9079409473508,-3497.0964391407288,C56
55499.816704819146,52516.82067953124,49120.6060447307,40035.08096546122,26321.46746914777,14079.495109930886,6956.444763264321,185.7099366775648,-3429.1077643499616,C56
55499.816704819146,51594.567726680834,47075.64522779157,39169.50558993933,27019.85568123243,14424.208117281263,7096.315701898902,155.40120072772632,-3611.820930405323,C56
55499.816704819146,52409.45797225903,48783.52297865817,39130.068967258434,25840.362314993432,13849.704468299766,6947.499153729303,192.95525931952565,-3459.2894840227214,C56
58483.434971979696,53573.29890995707,48122.95442092818,41602.631331849065,34892.33525680706,31615.88126795912,28774.05934956837,27839.191783630533,25991.91252350315,C56
57229.08254951138,50686.74967726752,50812.23560633858,48818.92973315108,42749.79610704637,37136.48539820357,31139.51018067341,23986.06661254068,16502.21074209094,C56
57216.97074682171,50503.67798542304,50659.39090799988,48896.35334519314,43823.39973572449,39113.14414756636,34102.99904838733,28670.1785823757,24702.5819534773,C56
57937.31194309733,53740.34796871028,38360.55009088885,29846.405416461566,22619.67895337264,17667.1353272407,12567.59115023243,9151.416625213003,8136.157247599384,C56
57899.39921362173,53265.95635032283,37905.97231567417,29203.291389655296,21732.19307835636,16660.278691582163,11922.954269824448,7542.782792812369,4873.730044801872,C56
58019.520061087125,53955.99058433426,41540.114174141934,33627.75221471815,26721.92572908501,21207.375864954465,15765.287383053705,12210.0564615874,8541.365869746813,C56
58019.520061087125,53955.99058433426,41540.114174141934,33627.75221471815,26721.92572908501,21207.375864954465,15765.287383053705,12210.0564615874,8541.365869746813,C56
