Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.0,SFCM_SSP2_SupTech_1p5Degree,,53788.49798513661,27443.11108778042,19496.18956605321,13889.761006767989,12171.257688273536,11059.69323663346,11780.091673829042,12327.14193197412,13164.53062268267,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_2Degree,,53790.90671949921,41465.42679292046,32047.472500618573,27776.20880271536,24979.50577980602,21912.01534498966,20790.98511004937,20213.35326712029,20473.41543693848,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_SupTech_Baseline,,59358.79722005385,67424.95338309984,74210.09706744018,79279.24727471374,83330.24924913084,87123.4032419555,90621.72493665214,94064.46642050016,96763.7537985458,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_1p5Degree,,53754.83762495233,26790.41089140144,18462.8368136339,12566.010415459046,10197.151036222089,8666.858609305209,8756.40451325622,8629.37335817582,8678.64122266886,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_2Degree,,53761.10295048295,41058.50043630394,30997.953838740188,26344.54992477881,21903.3051024786,18325.487100432,16700.10895590633,15481.30452127304,14952.60349054451,failed-vetting,failed-vetting
AIM/CGE 2.0,SFCM_SSP2_combined_Baseline,,57287.71323821385,61100.55909949984,63641.754297220185,64800.510290243736,66269.83349097084,66245.0947306255,65648.26038215213,65149.18766310014,64459.3434026458,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-19,,52553.59699684123,25032.44069697508,12048.90768723076,4701.40663381517,308.5224681006998,-1373.948848499491,-2039.7896369786,-2097.26666784292,-2278.5704319111724,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP1-26,,52561.23314400691,39070.2650272553,25755.10589103786,19421.65602357748,14142.84141859588,8991.90059287664,6829.80035048293,5147.17203178005,4376.218164080892,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP1-34,,52778.35739083995,48126.44149147164,42003.4060383138,35685.52261621241,29269.30244245689,23731.52993161546,19638.64872158845,16740.166399446152,14610.66938446971,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP1-45,,52018.88955371035,55876.29904384824,57975.5521805617,53255.7381247033,47467.30065174828,41005.8407500513,35205.63821053598,30248.56328542541,26898.48411138685,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP1-Baseline,,55785.572642992585,60519.31113918272,62454.81986201816,61801.085561226704,61155.95805806606,58700.02274385724,56348.03890585058,54135.19531113871,51577.88582026464,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP2-19,,56111.206780094966,24489.1747977124,11466.86860484427,3175.22337087713,-2153.99553360576,-4091.32353360121,-4828.584996719499,-5007.56903385899,-5349.08233786727,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-26,,56016.36835266039,37038.203725255065,24265.6632127769,15929.301604795228,12197.23068620182,6567.16224569649,4149.52655779258,2245.78034969042,1269.2083069949697,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-34,,56408.70254143929,48066.83313747893,39352.87214931624,30528.74214416904,24509.78818716179,19995.88802591316,16869.72403269872,14293.86343342693,11936.033062207178,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-45,,56369.09738593027,57829.2666988876,58438.08521820759,51257.78170988148,43337.14224618534,36419.05970417693,29634.71201106812,24488.33575186066,20602.42875911036,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-60,,56685.18341597715,60973.00912475452,64614.6684258211,65153.02847888238,64459.40976391408,63886.06533281411,61856.2306731937,60711.33890000132,60082.08101777692,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-Baseline,,60320.91488817097,68821.51963412184,75994.37016426318,81156.58029398476,84995.41764859,88520.10639201134,91900.55958736649,95947.61734439262,99509.3748058391,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-34,,59903.40009851774,63412.30472561504,42763.35052228518,31528.08701413233,25887.280929880908,18786.71043682854,13430.43804033104,9118.13692646666,6376.313593143429,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-45,,59924.52436615353,65663.30610524007,54852.716210277256,48075.04893836291,36962.42033206245,31665.53661491648,28449.16121286676,24307.90382188288,19510.68108410659,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-60,,60122.25390464554,66947.30266600744,63454.57102986128,62832.47291721094,65613.56136714324,61974.9246746646,56916.46883851794,54046.94354393354,52101.1902304935,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-Baseline,,62105.39198791021,71437.3550608354,78498.9436601708,84605.3719531463,90323.51062237567,95916.78300595624,101477.41458883464,107893.27844751558,114889.84623367609,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP4-26,,58811.281371733465,41593.743290414335,27616.06150046723,20406.272359777013,14358.588550086,8465.819037793368,5752.753416720298,3536.053185827641,2324.7582204147943,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP4-34,,59194.18442475166,50964.3451493344,43813.96848534852,35886.01488106434,29281.509040076784,23220.361850979283,19174.19297334334,15763.821330243178,13155.468006033783,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP4-45,,59147.084357356034,59826.18605712437,60078.27198722945,53194.11590750595,45569.19642108505,39634.898849122015,33858.19189545893,28945.90493079827,24588.853037054352,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP4-Baseline,,59702.63474244259,66691.97583088234,69153.19496468687,67188.18481269854,64537.76285776974,61994.6450706952,60720.79205770223,60037.44754240085,59100.40780766461,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP5-26,,56317.672062488506,38845.92639323312,29000.99441376924,18259.0380490678,11816.95208283575,5838.181845261911,3304.9220738857694,1304.8777850391298,160.77653269319012,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-34,,56468.69818779795,49278.089747672784,45080.87280321345,36616.06911360308,26450.579310435973,20341.370634566672,16088.43809887694,12930.34408067326,10505.22611087948,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-45,,56817.49034160698,56806.49192274572,56820.15102580846,47652.5219194472,39062.390960999,33974.37944140786,31952.5264310175,25934.40299377992,22757.94349999609,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-60,,56931.55666398978,58791.93768687144,62372.64020093808,59990.386581325736,57410.94082793264,55433.626819571,54199.92879004014,52888.07548681044,51800.5897366704,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-Baseline,,59700.41399667829,72708.57570308774,86596.05313463214,97957.72800641751,108734.19909169951,118544.70268282696,126696.37666754852,135335.47285421923,143736.88680827312,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_INDC2030i_1600,,58042.41800807633,52281.52243955486,29454.30953389416,24561.35006040472,19029.34910376843,18464.2885607711,20018.16440011188,20300.0338587703,18360.77283225376,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_INDCi,,57834.62054171558,53251.92487836522,56685.951562654576,58833.95674659911,61827.48313317426,65186.11305667674,68220.4173828422,72169.96822404557,75038.30508294687,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CD-LINKS_NDC2030i_1000,,57975.03050614159,53469.31672951015,28614.38486100332,14360.759167360116,7973.8405019579295,6968.176880109412,8124.639539634503,8769.360234441201,8149.258078135929,C4,C4: limit warming to 2°C (>50%)
